participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p03,carrier,2,puerta,hit,e,51.94,60,m,112.69,577.44,1564.96,2380.62,78.57,other,1.1585467270748633,-2.0384271484554977
p03,carrier,2,puerta,hit,e,51.94,70,m,113.44,573.25,1628.33,2312.84,78.27,other,1.1108535593028002,-1.7512504152696482
p03,carrier,2,puerta,hit,e,51.94,80,m,114.04,570.54,1655.59,2293.93,78.04,other,1.0800066655886496,-1.6277150239701965
p03,carrier,2,puerta,hit,e,51.94,90,m,114.35,561.93,1652.15,2315.87,77.82,other,0.9820023279949842,-1.6433042296220708
p03,carrier,2,puerta,hit,e,51.94,100,m,114.45,543.84,1599.2,2403.66,77.27,other,0.7760907754898276,-1.8832601712693922
p03,carrier,2,puerta,hit,u,62.52,0,m,118.77,516.54,1753.87,2943.92,74.38,other,0.19103241210115454,1.976978358688784
p03,carrier,2,puerta,hit,u,62.52,10,m,117.13,519.59,1623.69,2526.31,77.59,other,0.21637913356641186,1.5454229809217215
p03,carrier,2,puerta,hit,u,62.52,20,m,114.59,525.63,1091.08,2462.7,79.67,other,0.2665739524681004,-0.22021467273103196
p03,carrier,2,puerta,hit,u,62.52,30,m,113.29,528.91,653,2479.25,80.78,other,0.2938320660438517,-1.6724790750370306
p03,carrier,2,puerta,hit,u,62.52,40,m,112.31,521.37,778.98,2529.14,81.22,other,0.23117164642154509,-1.2548469772409436
p03,carrier,2,puerta,hit,u,62.52,50,m,111.76,507.84,855.79,2484.58,81.33,other,0.11873192792156975,-1.0002167071050696
p03,carrier,2,puerta,hit,u,62.52,60,m,111.6,491.81,903.59,2389.43,81.39,other,-0.014483791779435259,-0.8417565207687228
p03,carrier,2,puerta,hit,u,62.52,70,m,111.5,499.63,927.41,2383.09,81.29,other,0.05050353997738695,-0.7627916329333301
p03,carrier,2,puerta,hit,u,62.52,80,m,111.42,507.34,973.74,2369.62,81.01,other,0.11457672768136372,-0.609204594586825
p03,carrier,2,puerta,hit,u,62.52,90,m,111.33,514.92,1048.99,2346.99,80.65,other,0.17756956332288695,-0.3597458284401704
p03,carrier,2,puerta,hit,u,62.52,100,m,111.26,535.66,1131.28,2419.82,80.41,other,0.34992726928663304,-0.08694899300883233
p03,carrier,2,refran,hit,a,170.48,0,m,106.55,678.28,1442.32,2474.78,78.26,other,0.19288031598436475,-0.6158797229997485
p03,carrier,2,refran,hit,a,170.48,10,m,105.75,697.59,1464.23,2341.76,80.45,other,0.38276141307001105,-0.5268870056200333
p03,carrier,2,refran,hit,a,170.48,20,m,106.26,717.5,1469.35,2380.57,80.2,other,0.5785424924576443,-0.5060908982268736
p03,carrier,2,refran,hit,a,170.48,30,m,106.28,715.59,1458.59,2416.41,80.7,other,0.5597608821296497,-0.5497952176703118
p03,carrier,2,refran,hit,a,170.48,40,m,106.24,720.22,1468.51,2383.3,79.75,other,0.6052890788933234,-0.5095027595960636
p03,carrier,2,refran,hit,a,170.48,50,m,107.07,712.04,1480.78,2438.76,80.06,other,0.5248526535095536,-0.4596652131675333
p03,carrier,2,refran,hit,a,170.48,60,m,107.71,685.57,1477.04,2461.74,80.32,other,0.26456510095351915,-0.4748561197398808
p03,carrier,2,refran,hit,a,170.48,70,m,109.24,638.57,1461.5,2531.17,78.75,other,-0.19760017936887064,-0.537975555069902
p03,carrier,2,refran,hit,a,170.48,80,m,112.05,686.56,1517.85,2561.04,78.74,other,0.27430007175179827,-0.3090965215533834
p03,carrier,2,refran,hit,a,170.48,90,m,113.35,637.49,1516.79,2580.21,78.19,other,-0.20822014751244938,-0.3134019656621234
p03,carrier,2,refran,hit,a,170.48,100,m,114.2,510.51,1467.52,2497.85,76.49,other,-1.4568530686898338,-0.513523881924038
p03,carrier,2,relleno,hit,e,103.41,0,m,105.66,398.71,2158.58,3125.02,82.03,other,-0.8758685177701784,0.6517078105753402
p03,carrier,2,relleno,hit,e,103.41,10,m,105.63,404.71,2082.15,3000.68,82.56,other,-0.8075728121299935,0.30534647686231414
p03,carrier,2,relleno,hit,e,103.41,20,m,105.68,419.56,2074.19,2922.26,81.87,other,-0.6385409406705357,0.2692737800632077
p03,carrier,2,relleno,hit,e,103.41,30,m,106.03,461.03,2106.18,3009.33,80.42,other,-0.16650378852079145,0.4142443291339869
p03,carrier,2,relleno,hit,e,103.41,40,m,106.58,485.3,2086.09,3041.5,79.07,other,0.10975234079375687,0.3232015554287062
p03,carrier,2,relleno,hit,e,103.41,50,m,109.61,481.72,2031.48,2904.16,78.6,other,0.06900256976178007,0.07572291570518876
p03,carrier,2,relleno,hit,e,103.41,60,m,111.11,483.31,1982.41,2813.14,78.89,other,0.08710093175642879,-0.1466498521254825
p03,carrier,2,relleno,hit,e,103.41,70,m,112.43,495.3,1941.2,2810.68,79.23,other,0.22357851686073169,-0.3334030977399513
p03,carrier,2,relleno,hit,e,103.41,80,m,112.87,500.79,1917.15,2790.66,79.1,other,0.28606908752150095,-0.44239158492820563
p03,carrier,2,relleno,hit,e,103.41,90,m,113.03,491.98,1850.37,2797.92,78.24,other,0.18578822640649612,-0.7450215713910605
p03,carrier,2,relleno,hit,e,103.41,100,m,113.22,430.97,1801.91,2757.49,76.84,other,-0.5086652737781171,-0.9646299742660208
p03,carrier,2,relleno,hit,j,57.77,0,m,99.43,301.13,2184.8,3244.1,70.09,other,-0.39115719612648603,-0.05769807000044881
p03,carrier,2,relleno,hit,j,57.77,10,m,101.53,307.92,2216.04,3261.49,70.12,other,-0.3658612100809731,0.04861750888556522
p03,carrier,2,relleno,hit,j,57.77,20,m,103.88,311.84,2343.58,3239.7,71.72,other,-0.35125734184851226,0.4826600482940902
p03,carrier,2,relleno,hit,j,57.77,30,m,105.87,316.95,2437.98,3219.63,74.16,other,-0.33222015647405406,0.8039209524823042
p03,carrier,2,relleno,hit,j,57.77,40,m,107.18,325.35,2439.24,3204.84,76.57,other,-0.30092615311878035,0.8082089687882054
p03,carrier,2,relleno,hit,j,57.77,50,m,107.48,336.54,2385.54,3199.47,78.35,other,-0.259238070077648,0.6254577976557159
p03,carrier,2,relleno,hit,j,57.77,60,m,106.91,350.17,2283.87,3202.33,79.36,other,-0.20845982415712666,0.2794557200199562
p03,carrier,2,relleno,hit,j,57.77,70,m,105.9,366.3,2247.24,3198.44,80.03,other,-0.1483678867618215,0.15479696026980472
p03,carrier,2,relleno,hit,j,57.77,80,m,105.74,382.48,2225.89,3191.42,80.62,other,-0.08808967553702063,0.08213890619757662
p03,carrier,2,relleno,hit,j,57.77,90,m,105.65,391.54,2195.76,3165.39,81.36,other,-0.054336857632404076,-0.02039913451418998
p03,carrier,2,relleno,hit,j,57.77,100,m,105.66,398.71,2158.58,3125.02,82.03,other,-0.02762519048272425,-0.14692964741374379
p03,carrier,2,reloj,hit,o,155.67,0,m,NA,554.21,1414.79,2588.97,75.11,other,0.6318042736462492,0.5212412812108637
p03,carrier,2,reloj,hit,o,155.67,10,m,104.34,615.93,1249.98,2737.11,79.18,other,1.424051861403001,0.04773876699012142
p03,carrier,2,reloj,hit,o,155.67,20,m,105.13,609.13,1164.95,2683.7,79.66,other,1.336765996258058,-0.19655416902219405
p03,carrier,2,reloj,hit,o,155.67,30,m,107.57,599.85,1105.06,2385.13,79.49,other,1.2176464626484882,-0.3686193688078886
p03,carrier,2,reloj,hit,o,155.67,40,m,109.61,568.25,1022.82,2444.4,80.45,other,0.8120239128572794,-0.6048965775301373
p03,carrier,2,reloj,hit,o,155.67,50,m,111.1,570.44,908.35,2416.97,81.22,other,0.8401350958966075,-0.9337712380655926
p03,carrier,2,reloj,hit,o,155.67,60,m,112.61,567.26,965.03,2779.94,80.78,other,0.7993161177847066,-0.7709284341942763
p03,carrier,2,reloj,hit,o,155.67,70,m,114.09,550.37,989.33,3399.15,79.96,other,0.5825134321526336,-0.7011140352162769
p03,carrier,2,reloj,hit,o,155.67,80,m,114.87,544.63,974.62,3100.2,78.47,other,0.5088338930449898,-0.7433761672725061
p03,carrier,2,reloj,hit,o,155.67,90,m,113.58,545.11,936.12,3106.3,76.47,other,0.514995248231692,-0.8539874578343566
p03,carrier,2,reloj,hit,o,155.67,100,m,111.88,579.54,939.96,3498.93,71.76,other,0.9569441213111632,-0.8429550589835122
p03,carrier,2,rollizo,hit,i,136.29,0,m,101.5,311.54,2382.66,3525.79,82.3,other,-0.5807666614941855,0.4349997386863062
p03,carrier,2,rollizo,hit,i,136.29,10,m,102.32,310.22,2414.62,3296.75,83.09,other,-0.5878542924979123,0.5264542720620015
p03,carrier,2,rollizo,hit,i,136.29,20,m,102.71,309.55,2427.58,3405.07,84.62,other,-0.5914518021740465,0.5635397148826841
p03,carrier,2,rollizo,hit,i,136.29,30,m,103.46,310.38,2388.25,3393.38,85.26,other,-0.586995185709582,0.45099569743380774
p03,carrier,2,rollizo,hit,i,136.29,40,m,104.91,313.05,2665.05,3485.11,84.53,other,-0.5726588411793162,1.2430675008878895
p03,carrier,2,rollizo,hit,i,136.29,50,m,106.91,313.24,2562.39,3228.47,83.34,other,-0.5716386518681738,0.949302720025909
p03,carrier,2,rollizo,hit,i,136.29,60,m,108.49,313.84,2325.85,3181.37,83.42,other,-0.5684170014119344,0.272436157926818
p03,carrier,2,rollizo,hit,i,136.29,70,m,109.07,316.23,2453.99,3192.37,84.2,other,-0.555584093761247,0.6391127507541514
p03,carrier,2,rollizo,hit,i,136.29,80,m,109.48,316.99,2653.68,3159.49,83.73,other,-0.551503336516677,1.2105318924873363
p03,carrier,2,rollizo,hit,i,136.29,90,m,109.23,319.03,2495.23,3218.99,82.27,other,-0.540549724965463,0.7571222925693484
p03,carrier,2,rollizo,hit,i,136.29,100,m,106.68,318.59,2641.74,3133.67,79.4,other,-0.5429122686333719,1.1763652113701333
p03,carrier,2,rollizo,hit,j,75.9,0,m,99.28,363.64,1325.83,2315.43,80.66,other,-0.15827765449099157,-2.9809340749850883
p03,carrier,2,rollizo,hit,j,75.9,10,m,98.8,332.11,1480.65,2364.84,80.81,other,-0.2757419313709649,-2.45405257936624
p03,carrier,2,rollizo,hit,j,75.9,20,m,98.64,329.57,1812.81,2453.18,81.38,other,-0.28520464190934536,-1.3236498046294074
p03,carrier,2,rollizo,hit,j,75.9,30,m,98.5,339.01,2429.89,2525.58,81.76,other,-0.2500361429005617,0.7763891652483773
p03,carrier,2,rollizo,hit,j,75.9,40,m,98.33,326.63,2452.62,2590.45,81.79,other,-0.29615754308369113,0.8537436181318319
p03,carrier,2,rollizo,hit,j,75.9,50,m,98.21,319.48,2475.28,2933.36,81.66,other,-0.32279470070157273,0.9308598478871817
p03,carrier,2,rollizo,hit,j,75.9,60,m,98.46,318.82,2550.52,3273.31,81.66,other,-0.3252535152509158,1.1869156787253292
p03,carrier,2,rollizo,hit,j,75.9,70,m,99.05,318.95,2601.18,2952.98,81.86,other,-0.32476920329422704,1.3593211597229442
p03,carrier,2,rollizo,hit,j,75.9,80,m,99.86,316.44,2639.67,3359.41,82.08,other,-0.3341201495349099,1.490309848305618
p03,carrier,2,rollizo,hit,j,75.9,90,m,100.74,313.77,2530.98,3568.46,82.21,other,-0.3440671720299791,1.1204173941084046
p03,carrier,2,rollizo,hit,j,75.9,100,m,101.5,311.54,2382.66,3525.79,82.3,other,-0.3523749848254861,0.6156566175279394
p03,carrier,2,ropa,hit,o,112.17,0,m,111.32,527.92,1039.85,1661,78.97,other,0.29434171560792943,-0.5559690378348567
p03,carrier,2,ropa,hit,o,112.17,10,m,109.89,540.27,1051.62,1656.99,80.06,other,0.4528682500991141,-0.5221535861488054
p03,carrier,2,ropa,hit,o,112.17,20,m,110.36,547.44,1005.35,1687.01,80.63,other,0.5449034932004747,-0.6550882462604108
p03,carrier,2,ropa,hit,o,112.17,30,m,112.31,565.61,1067.06,1794.85,81.75,other,0.7781364593304191,-0.47779414910270207
p03,carrier,2,ropa,hit,o,112.17,40,m,113.9,569.59,1060.27,2075.98,82.05,other,0.8292243627534892,-0.49730195852906467
p03,carrier,2,ropa,hit,o,112.17,50,m,115.05,586.44,1046.78,2224.18,81.98,other,1.0455136021200042,-0.5360590055337235
p03,carrier,2,ropa,hit,o,112.17,60,m,115.99,542.42,1051.67,2310.71,82.21,other,0.4804659868728827,-0.5220099351221011
p03,carrier,2,ropa,hit,o,112.17,70,m,116.75,522.56,985.02,2188.72,82.62,other,0.22553991602309137,-0.7134967537181361
p03,carrier,2,ropa,hit,o,112.17,80,m,117.4,523.89,847.41,2092.48,82.43,other,0.24261200435291175,-1.1088531094120648
p03,carrier,2,ropa,hit,o,112.17,90,m,117.77,537.37,714.49,1944.85,81.88,other,0.4156433958461237,-1.490734998801186
p03,carrier,2,ropa,hit,o,112.17,100,m,117.63,545.66,1548.96,3104.95,80.37,other,0.5220551343831207,0.9067144462675777
p03,carrier,2,rueda,hit,e,87.81,0,m,112.74,528.52,1659.22,2288.02,67.02,other,0.6017090737552216,-1.6112647866108045
p03,carrier,2,rueda,hit,e,87.81,10,m,113.21,522.74,1677.84,2317.95,66.68,other,0.5359175439885105,-1.526883679274202
p03,carrier,2,rueda,hit,e,87.81,20,m,113.76,523.34,1690.51,2321.55,66.15,other,0.5427471145525293,-1.469466459620348
p03,carrier,2,rueda,hit,e,87.81,30,m,114.23,532.49,1717.32,2333.09,66.13,other,0.646898065653811,-1.3479703539439614
p03,carrier,2,rueda,hit,e,87.81,40,m,114.53,536.65,1748.04,2385.01,66.58,other,0.6942497548976722,-1.2087551220760535
p03,carrier,2,rueda,hit,e,87.81,50,m,114.8,534.9,1735.18,2430.5,66.75,other,0.6743301740859515,-1.2670333734374233
p03,carrier,2,rueda,hit,e,87.81,60,m,115,521.39,1733.85,2432.73,66.75,other,0.5205510102194687,-1.2730605953900385
p03,carrier,2,rueda,hit,e,87.81,70,m,115.08,513.92,1694.27,2421.28,66.46,other,0.4355228566974382,-1.4524270953031821
p03,carrier,2,rueda,hit,e,87.81,80,m,115.03,497.62,1678.33,2408.6,65.8,other,0.24998618970826977,-1.5246631238179758
p03,carrier,2,rueda,hit,e,87.81,90,m,115.05,486.18,1623.03,2401.45,65.39,other,0.1197690442876506,-1.7752686681635255
p03,carrier,2,rueda,hit,e,87.81,100,m,115.32,484.97,1566.64,2374.95,65.48,other,0.10599607698354689,-2.030813815462721
p03,carrier,2,rueda,hit,u,87.68,0,m,111.72,543.88,1604.92,3900.8,67.83,other,0.41823876123562037,1.4831991797180974
p03,carrier,2,rueda,hit,u,87.68,10,m,111.73,510.47,1166.3,2391.59,67.95,other,0.1405882811850539,0.029144641415829963
p03,carrier,2,rueda,hit,u,87.68,20,m,111.97,502.51,1043.05,2191.43,68.31,other,0.07443749336097363,-0.3794373243991225
p03,carrier,2,rueda,hit,u,87.68,30,m,112.26,539.46,1115.67,2290.28,69.25,other,0.38150679111219943,-0.13869718356762636
p03,carrier,2,rueda,hit,u,87.68,40,m,112.33,552.54,1170.36,2352.18,70.02,other,0.4902068293959885,0.04260381205443998
p03,carrier,2,rueda,hit,u,87.68,50,m,112.27,537.08,1184.45,2356.44,69.78,other,0.36172803796881875,0.0893131012904054
p03,carrier,2,rueda,hit,u,87.68,60,m,112.22,546.39,1280.24,2268,69.04,other,0.43909786644145454,0.40686333662845225
p03,carrier,2,rueda,hit,u,87.68,70,m,112.2,546.29,1464.99,2302.64,68.29,other,0.43826682639341313,1.0193219020184114
p03,carrier,2,rueda,hit,u,87.68,80,m,112.23,537.13,1620.24,2318.14,67.72,other,0.362143557992839,1.5339860009455624
p03,carrier,2,rueda,hit,u,87.68,90,m,112.39,526.88,1630.28,2264.26,67.34,other,0.27696195306861543,1.5672692702095146
p03,carrier,2,rueda,hit,u,87.68,100,m,112.74,528.52,1659.22,2288.02,67.02,other,0.2905910098564911,1.6632072993428595
p03,carrier,2,sella,hit,a,97.64,0,m,133.01,479.26,2030.02,2947.73,80.87,other,-1.7641438135850398,1.7712047135159252
